Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
Pep_937,0.6,0,0,0.6,Non-Toxin
Pep_938,0.601,0,0,0.601,Toxin
Pep_939,0.634,0,0,0.634,Toxin
Pep_94,0.838,0,0,0.838,Toxin
Pep_940,0.637,0,0,0.637,Toxin
Pep_941,0.644,0,0,0.644,Toxin
Pep_942,0.658,0,0,0.658,Toxin
Pep_943,0.693,0,0,0.693,Toxin
Pep_944,0.629,0,0,0.629,Toxin
Pep_945,0.642,0,0,0.642,Toxin
Pep_946,0.581,0,0,0.581,Non-Toxin
Pep_947,0.582,0,0,0.582,Non-Toxin
Pep_948,0.609,0,0,0.609,Toxin
Pep_949,0.916,0,0,0.916,Toxin
Pep_95,0.718,0,0,0.718,Toxin
Pep_950,0.898,0,0,0.898,Toxin
Pep_951,0.857,0,0,0.857,Toxin
Pep_952,0.742,0,0,0.742,Toxin
Pep_953,0.638,0,0,0.638,Toxin
Pep_954,0.605,0,0,0.605,Toxin
Pep_955,0.593,0,0,0.593,Non-Toxin
Pep_956,0.55,0,0,0.55,Non-Toxin
Pep_957,0.783,0,0,0.783,Toxin
Pep_958,0.832,0,0,0.832,Toxin
Pep_959,0.821,0,0,0.821,Toxin
Pep_96,0.717,0,0,0.717,Toxin
Pep_960,0.595,0,0,0.595,Non-Toxin
Pep_961,0.56,0,0,0.56,Non-Toxin
Pep_962,0.561,0,0,0.561,Non-Toxin
Pep_963,0.642,0,0,0.642,Toxin
Pep_964,0.577,0,0,0.577,Non-Toxin
Pep_965,0.753,0,0,0.753,Toxin
Pep_966,0.59,0,0,0.59,Non-Toxin
Pep_967,0.607,0,0,0.607,Toxin
Pep_968,0.62,0,0,0.62,Toxin
Pep_969,0.59,0,0,0.59,Non-Toxin
Pep_97,0.68,0,0,0.68,Toxin
Pep_970,0.577,0,0,0.577,Non-Toxin
Pep_971,0.584,0,0,0.584,Non-Toxin
Pep_972,0.588,0,0,0.588,Non-Toxin
Pep_973,0.673,0,0,0.673,Toxin
Pep_974,0.633,0,0,0.633,Toxin
Pep_975,0.637,0,0,0.637,Toxin
Pep_976,0.545,0,0,0.545,Non-Toxin
Pep_977,0.597,0,0,0.597,Non-Toxin
Pep_978,0.49,0,0,0.49,Non-Toxin
Pep_979,0.503,0,0,0.503,Non-Toxin
Pep_98,0.79,0,0,0.79,Toxin
Pep_980,0.627,0,0,0.627,Toxin
Pep_981,0.608,0,0,0.608,Toxin
Pep_982,0.642,0,0,0.642,Toxin
Pep_983,0.626,0,0,0.626,Toxin
Pep_984,0.729,0,0,0.729,Toxin
Pep_985,0.727,0,0,0.727,Toxin
Pep_986,0.64,0,0,0.64,Toxin
Pep_987,0.651,0,0,0.651,Toxin
Pep_988,0.655,0,0,0.655,Toxin
Pep_989,0.56,0,0,0.56,Non-Toxin
Pep_99,0.779,0,0,0.779,Toxin
Pep_990,0.668,0,0,0.668,Toxin
Pep_991,0.636,0,0,0.636,Toxin
Pep_992,0.627,0,0,0.627,Toxin
Pep_993,0.626,0,0,0.626,Toxin
Pep_994,0.528,0,0,0.528,Non-Toxin
Pep_995,0.519,0,0,0.519,Non-Toxin
Pep_996,0.599,0,0,0.599,Non-Toxin
Pep_997,0.712,0,0,0.712,Toxin
Pep_998,0.631,0,0,0.631,Toxin
Pep_999,0.576,0,0,0.576,Non-Toxin
