Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
pep115,0.61,0,0,0.61,Toxin
pep1150,0.552,0,0,0.552,Non-Toxin
pep1151,0.654,0,0,0.654,Toxin
pep1152,0.634,0,0,0.634,Toxin
pep1153,0.632,0,0,0.632,Toxin
pep1154,0.652,0,0,0.652,Toxin
pep1155,0.612,0,0,0.612,Toxin
pep1156,0.624,0,0,0.624,Toxin
pep1157,0.651,0,0,0.651,Toxin
pep1158,0.652,0,0,0.652,Toxin
pep1159,0.636,0,0,0.636,Toxin
pep116,0.634,0,0,0.634,Toxin
pep1160,0.621,0,0,0.621,Toxin
pep1161,0.93,0,0,0.93,Toxin
pep1162,0.927,0,0,0.927,Toxin
pep1163,0.939,0,0,0.939,Toxin
pep1164,0.927,0,0,0.927,Toxin
pep1165,0.885,0,0,0.885,Toxin
pep1166,0.864,0,0,0.864,Toxin
pep1167,0.826,0,0,0.826,Toxin
pep1168,0.829,0,0,0.829,Toxin
pep1169,0.844,0,0,0.844,Toxin
pep117,0.635,0,0,0.635,Toxin
pep1170,0.869,0,0,0.869,Toxin
pep1171,0.744,0,0,0.744,Toxin
pep1172,0.73,0,0,0.73,Toxin
pep1173,0.887,0,0,0.887,Toxin
pep1174,0.861,0,0,0.861,Toxin
pep1175,0.85,0,0,0.85,Toxin
pep1176,0.849,0,0,0.849,Toxin
pep1177,0.853,0,0,0.853,Toxin
pep1178,0.864,0,0,0.864,Toxin
pep1179,0.837,0,0,0.837,Toxin
pep118,0.651,0,0,0.651,Toxin
pep1180,0.85,0,0,0.85,Toxin
pep1181,0.861,0,0,0.861,Toxin
pep1182,0.868,0,0,0.868,Toxin
pep1183,0.889,0,0,0.889,Toxin
pep1184,0.912,0,0,0.912,Toxin
pep1185,0.879,0,0,0.879,Toxin
pep1186,0.949,0,0,0.949,Toxin
pep1187,0.943,0,0,0.943,Toxin
pep1188,0.924,0,0,0.924,Toxin
pep1189,0.913,0,0,0.913,Toxin
pep119,0.668,0,0,0.668,Toxin
pep1190,0.914,0,0,0.914,Toxin
pep1191,0.915,0,0,0.915,Toxin
pep1192,0.612,0,0,0.612,Toxin
pep1193,0.594,0,0,0.594,Non-Toxin
pep1194,0.614,0,0,0.614,Toxin
pep1195,0.549,0,0,0.549,Non-Toxin
pep1196,0.602,0,0,0.602,Toxin
pep1197,0.627,0,0,0.627,Toxin
pep1198,0.612,0,0,0.612,Toxin
pep1199,0.611,0,0,0.611,Toxin
pep12,0.558,0,0,0.558,Non-Toxin
pep120,0.667,0,0,0.667,Toxin
pep1200,0.606,0,0,0.606,Toxin
pep1201,0.603,0,0,0.603,Toxin
pep1202,0.536,0,0,0.536,Non-Toxin
pep1203,0.565,0,0,0.565,Non-Toxin
pep1204,0.519,0,0,0.519,Non-Toxin
pep1205,0.648,0,0,0.648,Toxin
pep1206,0.609,0,0,0.609,Toxin
pep1207,0.578,0,0,0.578,Non-Toxin
pep1208,0.604,0,0,0.604,Toxin
pep1209,0.528,0,0,0.528,Non-Toxin
pep121,0.671,0,0,0.671,Toxin
pep1210,0.532,0,0,0.532,Non-Toxin
pep1211,0.549,0,0,0.549,Non-Toxin
pep1212,0.512,0,0,0.512,Non-Toxin
pep1213,0.592,0,0,0.592,Non-Toxin
pep1214,0.609,0,0,0.609,Toxin
pep1215,0.59,0,0,0.59,Non-Toxin
pep1216,0.564,0,0,0.564,Non-Toxin
pep1217,0.526,0,0,0.526,Non-Toxin
pep1218,0.532,0,0,0.532,Non-Toxin
pep1219,0.464,0,0,0.464,Non-Toxin
pep122,0.908,0,0,0.908,Toxin
pep1220,0.515,0,0,0.515,Non-Toxin
pep1221,0.513,0,0,0.513,Non-Toxin
pep1222,0.507,0,0,0.507,Non-Toxin
pep1223,0.708,0,0,0.708,Toxin
pep1224,0.634,0,0,0.634,Toxin
pep1225,0.632,0,0,0.632,Toxin
pep1226,0.62,0,0,0.62,Toxin
pep1227,0.634,0,0,0.634,Toxin
pep1228,0.619,0,0,0.619,Toxin
pep1229,0.619,0,0,0.619,Toxin
pep123,0.9,0,0,0.9,Toxin
pep1230,0.603,0,0,0.603,Toxin
pep1231,0.611,0,0,0.611,Toxin
pep1232,0.613,0,0,0.613,Toxin
pep1233,0.554,0,0,0.554,Non-Toxin
pep1234,0.555,0,0,0.555,Non-Toxin
pep1235,0.561,0,0,0.561,Non-Toxin
pep1236,0.686,0,0,0.686,Toxin
pep1237,0.666,0,0,0.666,Toxin
pep1238,0.656,0,0,0.656,Toxin
pep1239,0.642,0,0,0.642,Toxin
pep124,0.897,0,0,0.897,Toxin
pep1240,0.645,0,0,0.645,Toxin
pep1241,0.654,0,0,0.654,Toxin
pep1242,0.617,0,0,0.617,Toxin
pep1243,0.624,0,0,0.624,Toxin
pep1244,0.619,0,0,0.619,Toxin
pep1245,0.623,0,0,0.623,Toxin
pep1246,0.668,0,0,0.668,Toxin
pep1247,0.651,0,0,0.651,Toxin
pep1248,0.645,0,0,0.645,Toxin
pep1249,0.666,0,0,0.666,Toxin
pep125,0.874,0,0,0.874,Toxin
pep1250,0.624,0,0,0.624,Toxin
pep1251,0.627,0,0,0.627,Toxin
pep1252,0.659,0,0,0.659,Toxin
pep1253,0.65,0,0,0.65,Toxin
pep1254,0.671,0,0,0.671,Toxin
pep1255,0.62,0,0,0.62,Toxin
pep1256,0.604,0,0,0.604,Toxin
pep1257,0.609,0,0,0.609,Toxin
pep1258,0.566,0,0,0.566,Non-Toxin
pep1259,0.605,0,0,0.605,Toxin
pep126,0.853,0,0,0.853,Toxin
pep1260,0.64,0,0,0.64,Toxin
pep1261,0.616,0,0,0.616,Toxin
pep1262,0.613,0,0,0.613,Toxin
pep1263,0.61,0,0,0.61,Toxin
pep1264,0.605,0,0,0.605,Toxin
pep1265,0.565,0,0,0.565,Non-Toxin
pep1266,0.563,0,0,0.563,Non-Toxin
pep1267,0.529,0,0,0.529,Non-Toxin
pep1268,0.519,0,0,0.519,Non-Toxin
pep1269,0.525,0,0,0.525,Non-Toxin
pep127,0.842,0,0,0.842,Toxin
pep1270,0.579,0,0,0.579,Non-Toxin
pep1271,0.582,0,0,0.582,Non-Toxin
pep1272,0.579,0,0,0.579,Non-Toxin
pep1273,0.579,0,0,0.579,Non-Toxin
pep1274,0.574,0,0,0.574,Non-Toxin
pep1275,0.577,0,0,0.577,Non-Toxin
pep1276,0.589,0,0,0.589,Non-Toxin
pep1277,0.582,0,0,0.582,Non-Toxin
pep1278,0.637,0,0,0.637,Toxin
pep1279,0.609,0,0,0.609,Toxin
pep128,0.791,0,0,0.791,Toxin
pep1280,0.566,0,0,0.566,Non-Toxin
pep1281,0.576,0,0,0.576,Non-Toxin
pep1282,0.573,0,0,0.573,Non-Toxin
pep1283,0.575,0,0,0.575,Non-Toxin
pep1284,0.699,0,0,0.699,Toxin
pep1285,0.675,0,0,0.675,Toxin
pep1286,0.664,0,0,0.664,Toxin
pep1287,0.761,0,0,0.761,Toxin
pep1288,0.803,0,0,0.803,Toxin
pep1289,0.808,0,0,0.808,Toxin
pep129,0.804,0,0,0.804,Toxin
pep1290,0.874,0,0,0.874,Toxin
pep1291,0.872,0,0,0.872,Toxin
pep1292,0.898,0,0,0.898,Toxin
pep1293,0.836,0,0,0.836,Toxin
pep1294,0.797,0,0,0.797,Toxin
pep1295,0.761,0,0,0.761,Toxin
pep1296,0.728,0,0,0.728,Toxin
pep1297,0.722,0,0,0.722,Toxin
pep1298,0.694,0,0,0.694,Toxin
pep1299,0.711,0,0,0.711,Toxin
pep13,0.566,0,0,0.566,Non-Toxin
pep130,0.83,0,0,0.83,Toxin
pep1300,0.707,0,0,0.707,Toxin
pep1301,0.823,0,0,0.823,Toxin
pep1302,0.794,0,0,0.794,Toxin
pep1303,0.788,0,0,0.788,Toxin
pep1304,0.778,0,0,0.778,Toxin
pep1305,0.711,0,0,0.711,Toxin
pep1306,0.7,0,0,0.7,Toxin
pep1307,0.697,0,0,0.697,Toxin
pep1308,0.698,0,0,0.698,Toxin
pep1309,0.519,0,0,0.519,Non-Toxin
pep131,0.511,0,0,0.511,Non-Toxin
pep1310,0.518,0,0,0.518,Non-Toxin
pep1311,0.522,0,0,0.522,Non-Toxin
pep1312,0.505,0,0,0.505,Non-Toxin
pep1313,0.523,0,0,0.523,Non-Toxin
pep1314,0.519,0,0,0.519,Non-Toxin
pep1315,0.534,0,0,0.534,Non-Toxin
pep1316,0.55,0,0,0.55,Non-Toxin
pep1317,0.809,0,0,0.809,Toxin
pep1318,0.777,0,0,0.777,Toxin
pep1319,0.741,0,0,0.741,Toxin
pep132,0.475,0,0,0.475,Non-Toxin
pep1320,0.69,0,0,0.69,Toxin
pep1321,0.675,0,0,0.675,Toxin
pep1322,0.67,0,0,0.67,Toxin
pep1323,0.666,0,0,0.666,Toxin
pep1324,0.656,0,0,0.656,Toxin
pep1325,0.721,0,0,0.721,Toxin
pep1326,0.624,0,0,0.624,Toxin
pep1327,0.639,0,0,0.639,Toxin
pep1328,0.641,0,0,0.641,Toxin
pep1329,0.649,0,0,0.649,Toxin
pep133,0.676,0,0,0.676,Toxin
pep1330,0.613,0,0,0.613,Toxin
pep1331,0.655,0,0,0.655,Toxin
pep1332,0.646,0,0,0.646,Toxin
pep1333,0.701,0,0,0.701,Toxin
pep1334,0.642,0,0,0.642,Toxin
pep1335,0.928,0,0,0.928,Toxin
pep1336,0.94,0,0,0.94,Toxin
pep1337,0.922,0,0,0.922,Toxin
pep1338,0.892,0,0,0.892,Toxin
pep1339,0.857,0,0,0.857,Toxin
pep134,0.646,0,0,0.646,Toxin
pep1340,0.819,0,0,0.819,Toxin
pep1341,0.779,0,0,0.779,Toxin
pep1342,0.753,0,0,0.753,Toxin
pep1343,0.723,0,0,0.723,Toxin
pep1344,0.723,0,0,0.723,Toxin
pep1345,0.725,0,0,0.725,Toxin
pep1346,0.844,0,0,0.844,Toxin
pep1347,0.822,0,0,0.822,Toxin
pep1348,0.817,0,0,0.817,Toxin
pep1349,0.837,0,0,0.837,Toxin
pep135,0.653,0,0,0.653,Toxin
pep1350,0.652,0,0,0.652,Toxin
pep1351,0.627,0,0,0.627,Toxin
pep1352,0.636,0,0,0.636,Toxin
pep1353,0.669,0,0,0.669,Toxin
pep1354,0.504,0,0,0.504,Non-Toxin
pep1355,0.471,0,0,0.471,Non-Toxin
pep1356,0.681,0,0,0.681,Toxin
pep1357,0.664,0,0,0.664,Toxin
pep1358,0.638,0,0,0.638,Toxin
pep1359,0.657,0,0,0.657,Toxin
pep136,0.668,0,0,0.668,Toxin
pep1360,0.678,0,0,0.678,Toxin
pep1361,0.691,0,0,0.691,Toxin
pep1362,0.696,0,0,0.696,Toxin
pep1363,0.695,0,0,0.695,Toxin
pep1364,0.687,0,0,0.687,Toxin
pep1365,0.694,0,0,0.694,Toxin
pep1366,0.728,0,0,0.728,Toxin
pep1367,0.756,0,0,0.756,Toxin
pep1368,0.759,0,0,0.759,Toxin
pep1369,0.743,0,0,0.743,Toxin
pep137,0.541,0,0,0.541,Non-Toxin
pep1370,0.757,0,0,0.757,Toxin
pep1371,0.613,0,0,0.613,Toxin
pep1372,0.597,0,0,0.597,Non-Toxin
pep1373,0.59,0,0,0.59,Non-Toxin
pep1374,0.603,0,0,0.603,Toxin
pep1375,0.503,0,0,0.503,Non-Toxin
pep1376,0.516,0,0,0.516,Non-Toxin
pep1377,0.53,0,0,0.53,Non-Toxin
pep1378,0.473,0,0,0.473,Non-Toxin
pep1379,0.467,0,0,0.467,Non-Toxin
pep138,0.515,0,0,0.515,Non-Toxin
pep1380,0.482,0,0,0.482,Non-Toxin
pep1381,0.482,0,0,0.482,Non-Toxin
pep1382,0.694,0,0,0.694,Toxin
pep1383,0.694,0,0,0.694,Toxin
pep1384,0.672,0,0,0.672,Toxin
pep1385,0.665,0,0,0.665,Toxin
pep1386,0.667,0,0,0.667,Toxin
pep1387,0.691,0,0,0.691,Toxin
pep1388,0.735,0,0,0.735,Toxin
pep1389,0.606,0,0,0.606,Toxin
pep139,0.546,0,0,0.546,Non-Toxin
pep1390,0.608,0,0,0.608,Toxin
pep1391,0.548,0,0,0.548,Non-Toxin
pep1392,0.551,0,0,0.551,Non-Toxin
pep1393,0.634,0,0,0.634,Toxin
pep1394,0.634,0,0,0.634,Toxin
pep1395,0.619,0,0,0.619,Toxin
pep1396,0.607,0,0,0.607,Toxin
pep1397,0.605,0,0,0.605,Toxin
pep1398,0.598,0,0,0.598,Non-Toxin
pep1399,0.569,0,0,0.569,Non-Toxin
pep14,0.552,0,0,0.552,Non-Toxin
pep140,0.513,0,0,0.513,Non-Toxin
pep1400,0.603,0,0,0.603,Toxin
pep1401,0.591,0,0,0.591,Non-Toxin
pep1402,0.567,0,0,0.567,Non-Toxin
pep1403,0.581,0,0,0.581,Non-Toxin
pep1404,0.541,0,0,0.541,Non-Toxin
pep1405,0.531,0,0,0.531,Non-Toxin
pep1406,0.587,0,0,0.587,Non-Toxin
pep1407,0.543,0,0,0.543,Non-Toxin
pep1408,0.53,0,0,0.53,Non-Toxin
pep1409,0.474,0,0,0.474,Non-Toxin
pep141,0.518,0,0,0.518,Non-Toxin
pep1410,0.514,0,0,0.514,Non-Toxin
pep1411,0.522,0,0,0.522,Non-Toxin
pep1412,0.524,0,0,0.524,Non-Toxin
pep1413,0.525,0,0,0.525,Non-Toxin
pep1414,0.532,0,0,0.532,Non-Toxin
pep1415,0.524,0,0,0.524,Non-Toxin
pep1416,0.544,0,0,0.544,Non-Toxin
pep1417,0.567,0,0,0.567,Non-Toxin
pep1418,0.582,0,0,0.582,Non-Toxin
pep1419,0.61,0,0,0.61,Toxin
pep142,0.522,0,0,0.522,Non-Toxin
pep1420,0.601,0,0,0.601,Toxin
pep1421,0.591,0,0,0.591,Non-Toxin
pep1422,0.564,0,0,0.564,Non-Toxin
pep1423,0.529,0,0,0.529,Non-Toxin
pep1424,0.484,0,0,0.484,Non-Toxin
pep1425,0.488,0,0,0.488,Non-Toxin
pep1426,0.504,0,0,0.504,Non-Toxin
pep1427,0.503,0,0,0.503,Non-Toxin
pep1428,0.479,0,0,0.479,Non-Toxin
pep1429,0.521,0,0,0.521,Non-Toxin
pep143,0.499,0,0,0.499,Non-Toxin
pep1430,0.527,0,0,0.527,Non-Toxin
pep1431,0.51,0,0,0.51,Non-Toxin
pep1432,0.549,0,0,0.549,Non-Toxin
pep1433,0.48,0,0,0.48,Non-Toxin
pep1434,0.494,0,0,0.494,Non-Toxin
pep1435,0.55,0,0,0.55,Non-Toxin
pep1436,0.522,0,0,0.522,Non-Toxin
pep1437,0.499,0,0,0.499,Non-Toxin
pep1438,0.504,0,0,0.504,Non-Toxin
pep1439,0.496,0,0,0.496,Non-Toxin
pep144,0.476,0,0,0.476,Non-Toxin
pep1440,0.498,0,0,0.498,Non-Toxin
pep1441,0.464,0,0,0.464,Non-Toxin
pep1442,0.433,0,0,0.433,Non-Toxin
pep1443,0.445,0,0,0.445,Non-Toxin
pep1444,0.426,0,0,0.426,Non-Toxin
pep1445,0.668,0,0,0.668,Toxin
pep1446,0.655,0,0,0.655,Toxin
pep1447,0.651,0,0,0.651,Toxin
pep1448,0.651,0,0,0.651,Toxin
pep1449,0.685,0,0,0.685,Toxin
pep145,0.928,0,0,0.928,Toxin
pep1450,0.638,0,0,0.638,Toxin
pep1451,0.794,0,0,0.794,Toxin
pep1452,0.741,0,0,0.741,Toxin
pep1453,0.708,0,0,0.708,Toxin
pep1454,0.687,0,0,0.687,Toxin
pep1455,0.699,0,0,0.699,Toxin
pep1456,0.676,0,0,0.676,Toxin
pep1457,0.662,0,0,0.662,Toxin
pep1458,0.543,0,0,0.543,Non-Toxin
pep1459,0.529,0,0,0.529,Non-Toxin
pep146,0.924,0,0,0.924,Toxin
pep1460,0.535,0,0,0.535,Non-Toxin
pep1461,0.523,0,0,0.523,Non-Toxin
pep1462,0.516,0,0,0.516,Non-Toxin
pep1463,0.522,0,0,0.522,Non-Toxin
pep1464,0.533,0,0,0.533,Non-Toxin
pep1465,0.537,0,0,0.537,Non-Toxin
pep1466,0.536,0,0,0.536,Non-Toxin
pep1467,0.533,0,0,0.533,Non-Toxin
pep1468,0.548,0,0,0.548,Non-Toxin
pep1469,0.568,0,0,0.568,Non-Toxin
pep147,0.934,0,0,0.934,Toxin
pep1470,0.563,0,0,0.563,Non-Toxin
pep1471,0.527,0,0,0.527,Non-Toxin
pep1472,0.522,0,0,0.522,Non-Toxin
pep1473,0.523,0,0,0.523,Non-Toxin
pep1474,0.553,0,0,0.553,Non-Toxin
pep1475,0.581,0,0,0.581,Non-Toxin
pep1476,0.573,0,0,0.573,Non-Toxin
pep1477,0.579,0,0,0.579,Non-Toxin
pep1478,0.573,0,0,0.573,Non-Toxin
pep1479,0.574,0,0,0.574,Non-Toxin
pep148,0.932,0,0,0.932,Toxin
pep1480,0.877,0,0,0.877,Toxin
pep1481,0.867,0,0,0.867,Toxin
pep1482,0.883,0,0,0.883,Toxin
pep1483,0.844,0,0,0.844,Toxin
pep1484,0.835,0,0,0.835,Toxin
pep1485,0.826,0,0,0.826,Toxin
pep1486,0.793,0,0,0.793,Toxin
pep1487,0.757,0,0,0.757,Toxin
pep1488,0.772,0,0,0.772,Toxin
pep1489,0.725,0,0,0.725,Toxin
pep149,0.909,0,0,0.909,Toxin
pep1490,0.732,0,0,0.732,Toxin
pep1491,0.733,0,0,0.733,Toxin
pep1492,0.735,0,0,0.735,Toxin
pep1493,0.72,0,0,0.72,Toxin
pep1494,0.724,0,0,0.724,Toxin
pep1495,0.724,0,0,0.724,Toxin
pep1496,0.765,0,0,0.765,Toxin
pep1497,0.748,0,0,0.748,Toxin
pep1498,0.698,0,0,0.698,Toxin
pep1499,0.72,0,0,0.72,Toxin
pep15,0.547,0,0,0.547,Non-Toxin
pep150,0.875,0,0,0.875,Toxin
pep1500,0.716,0,0,0.716,Toxin
pep1501,0.698,0,0,0.698,Toxin
pep1502,0.713,0,0,0.713,Toxin
pep1503,0.72,0,0,0.72,Toxin
pep1504,0.728,0,0,0.728,Toxin
pep1505,0.659,0,0,0.659,Toxin
pep1506,0.655,0,0,0.655,Toxin
pep1507,0.648,0,0,0.648,Toxin
pep1508,0.657,0,0,0.657,Toxin
pep1509,0.653,0,0,0.653,Toxin
pep151,0.833,0,0,0.833,Toxin
pep1510,0.663,0,0,0.663,Toxin
pep1511,0.656,0,0,0.656,Toxin
pep1512,0.662,0,0,0.662,Toxin
pep1513,0.655,0,0,0.655,Toxin
pep1514,0.662,0,0,0.662,Toxin
pep1515,0.668,0,0,0.668,Toxin
pep1516,0.657,0,0,0.657,Toxin
pep1517,0.666,0,0,0.666,Toxin
pep1518,0.638,0,0,0.638,Toxin
pep1519,0.642,0,0,0.642,Toxin
pep152,0.851,0,0,0.851,Toxin
pep1520,0.658,0,0,0.658,Toxin
pep1521,0.667,0,0,0.667,Toxin
pep1522,0.694,0,0,0.694,Toxin
pep1523,0.702,0,0,0.702,Toxin
pep1524,0.647,0,0,0.647,Toxin
pep1525,0.642,0,0,0.642,Toxin
pep1526,0.643,0,0,0.643,Toxin
pep1527,0.657,0,0,0.657,Toxin
pep1528,0.662,0,0,0.662,Toxin
pep1529,0.684,0,0,0.684,Toxin
pep153,0.848,0,0,0.848,Toxin
pep1530,0.708,0,0,0.708,Toxin
pep1531,0.649,0,0,0.649,Toxin
pep1532,0.645,0,0,0.645,Toxin
pep1533,0.613,0,0,0.613,Toxin
pep1534,0.563,0,0,0.563,Non-Toxin
pep1535,0.57,0,0,0.57,Non-Toxin
pep1536,0.584,0,0,0.584,Non-Toxin
pep1537,0.601,0,0,0.601,Toxin
pep1538,0.605,0,0,0.605,Toxin
pep1539,0.615,0,0,0.615,Toxin
pep154,0.872,0,0,0.872,Toxin
pep1540,0.602,0,0,0.602,Toxin
pep1541,0.682,0,0,0.682,Toxin
pep1542,0.679,0,0,0.679,Toxin
pep1543,0.645,0,0,0.645,Toxin
pep1544,0.657,0,0,0.657,Toxin
pep1545,0.654,0,0,0.654,Toxin
pep1546,0.659,0,0,0.659,Toxin
pep1547,0.66,0,0,0.66,Toxin
pep1548,0.647,0,0,0.647,Toxin
pep1549,0.704,0,0,0.704,Toxin
pep155,0.882,0,0,0.882,Toxin
pep1550,0.672,0,0,0.672,Toxin
pep1551,0.642,0,0,0.642,Toxin
pep1552,0.631,0,0,0.631,Toxin
pep1553,0.618,0,0,0.618,Toxin
pep1554,0.601,0,0,0.601,Toxin
pep1555,0.545,0,0,0.545,Non-Toxin
pep1556,0.547,0,0,0.547,Non-Toxin
pep1557,0.549,0,0,0.549,Non-Toxin
pep1558,0.554,0,0,0.554,Non-Toxin
pep1559,0.573,0,0,0.573,Non-Toxin
pep156,0.506,0,0,0.506,Non-Toxin
pep1560,0.607,0,0,0.607,Toxin
pep1561,0.596,0,0,0.596,Non-Toxin
pep1562,0.725,0,0,0.725,Toxin
pep1563,0.651,0,0,0.651,Toxin
pep1564,0.645,0,0,0.645,Toxin
pep1565,0.648,0,0,0.648,Toxin
pep1566,0.645,0,0,0.645,Toxin
pep1567,0.619,0,0,0.619,Toxin
pep1568,0.656,0,0,0.656,Toxin
pep1569,0.645,0,0,0.645,Toxin
pep157,0.491,0,0,0.491,Non-Toxin
pep1570,0.643,0,0,0.643,Toxin
pep1571,0.649,0,0,0.649,Toxin
pep1572,0.58,0,0,0.58,Non-Toxin
pep1573,0.579,0,0,0.579,Non-Toxin
pep1574,0.841,0,0,0.841,Toxin
pep1575,0.829,0,0,0.829,Toxin
pep1576,0.849,0,0,0.849,Toxin
pep1577,0.884,0,0,0.884,Toxin
pep1578,0.898,0,0,0.898,Toxin
pep1579,0.864,0,0,0.864,Toxin
pep158,0.49,0,0,0.49,Non-Toxin
pep1580,0.794,0,0,0.794,Toxin
pep1581,0.761,0,0,0.761,Toxin
pep1582,0.739,0,0,0.739,Toxin
pep1583,0.73,0,0,0.73,Toxin
pep1584,0.715,0,0,0.715,Toxin
pep1585,0.692,0,0,0.692,Toxin
pep1586,0.7,0,0,0.7,Toxin
pep1587,0.646,0,0,0.646,Toxin
pep1588,0.643,0,0,0.643,Toxin
pep1589,0.652,0,0,0.652,Toxin
pep159,0.524,0,0,0.524,Non-Toxin
pep1590,0.645,0,0,0.645,Toxin
pep1591,0.625,0,0,0.625,Toxin
pep1592,0.633,0,0,0.633,Toxin
pep1593,0.608,0,0,0.608,Toxin
pep1594,0.622,0,0,0.622,Toxin
pep1595,0.625,0,0,0.625,Toxin
pep1596,0.627,0,0,0.627,Toxin
pep1597,0.617,0,0,0.617,Toxin
pep1598,0.616,0,0,0.616,Toxin
pep1599,0.581,0,0,0.581,Non-Toxin
pep16,0.515,0,0,0.515,Non-Toxin
pep160,0.541,0,0,0.541,Non-Toxin
pep1600,0.753,0,0,0.753,Toxin
pep1601,0.736,0,0,0.736,Toxin
pep1602,0.742,0,0,0.742,Toxin
pep1603,0.739,0,0,0.739,Toxin
pep1604,0.683,0,0,0.683,Toxin
pep1605,0.598,0,0,0.598,Non-Toxin
pep1606,0.745,0,0,0.745,Toxin
pep1607,0.722,0,0,0.722,Toxin
pep1608,0.724,0,0,0.724,Toxin
pep1609,0.707,0,0,0.707,Toxin
pep161,0.55,0,0,0.55,Non-Toxin
pep1610,0.71,0,0,0.71,Toxin
pep1611,0.646,0,0,0.646,Toxin
pep1612,0.665,0,0,0.665,Toxin
pep1613,0.664,0,0,0.664,Toxin
pep1614,0.673,0,0,0.673,Toxin
pep1615,0.574,0,0,0.574,Non-Toxin
pep1616,0.535,0,0,0.535,Non-Toxin
pep1617,0.848,0,0,0.848,Toxin
pep1618,0.871,0,0,0.871,Toxin
pep1619,0.887,0,0,0.887,Toxin
pep162,0.56,0,0,0.56,Non-Toxin
pep1620,0.866,0,0,0.866,Toxin
pep1621,0.842,0,0,0.842,Toxin
pep1622,0.781,0,0,0.781,Toxin
pep1623,0.743,0,0,0.743,Toxin
pep1624,0.734,0,0,0.734,Toxin
pep1625,0.707,0,0,0.707,Toxin
pep1626,0.68,0,0,0.68,Toxin
pep1627,0.671,0,0,0.671,Toxin
pep1628,0.758,0,0,0.758,Toxin
pep1629,0.69,0,0,0.69,Toxin
pep163,0.555,0,0,0.555,Non-Toxin
pep1630,0.682,0,0,0.682,Toxin
pep1631,0.729,0,0,0.729,Toxin
pep1632,0.707,0,0,0.707,Toxin
pep1633,0.637,0,0,0.637,Toxin
pep1634,0.632,0,0,0.632,Toxin
pep1635,0.646,0,0,0.646,Toxin
pep1636,0.654,0,0,0.654,Toxin
pep1637,0.505,0,0,0.505,Non-Toxin
pep1638,0.456,0,0,0.456,Non-Toxin
pep1639,0.504,0,0,0.504,Non-Toxin
pep164,0.573,0,0,0.573,Non-Toxin
pep1640,0.492,0,0,0.492,Non-Toxin
pep1641,0.507,0,0,0.507,Non-Toxin
pep1642,0.483,0,0,0.483,Non-Toxin
pep1643,0.465,0,0,0.465,Non-Toxin
pep1644,0.489,0,0,0.489,Non-Toxin
pep1645,0.5,0,0,0.5,Non-Toxin
pep1646,0.494,0,0,0.494,Non-Toxin
pep1647,0.477,0,0,0.477,Non-Toxin
pep1648,0.712,0,0,0.712,Toxin
pep1649,0.678,0,0,0.678,Toxin
pep165,0.571,0,0,0.571,Non-Toxin
pep1650,0.675,0,0,0.675,Toxin
pep1651,0.69,0,0,0.69,Toxin
pep1652,0.675,0,0,0.675,Toxin
pep1653,0.709,0,0,0.709,Toxin
pep1654,0.717,0,0,0.717,Toxin
pep1655,0.721,0,0,0.721,Toxin
pep1656,0.644,0,0,0.644,Toxin
pep1657,0.642,0,0,0.642,Toxin
pep1658,0.709,0,0,0.709,Toxin
pep1659,0.672,0,0,0.672,Toxin
pep166,0.877,0,0,0.877,Toxin
pep1660,0.677,0,0,0.677,Toxin
pep1661,0.662,0,0,0.662,Toxin
pep1662,0.666,0,0,0.666,Toxin
pep1663,0.679,0,0,0.679,Toxin
pep1664,0.644,0,0,0.644,Toxin
pep1665,0.626,0,0,0.626,Toxin
pep1666,0.685,0,0,0.685,Toxin
pep1667,0.665,0,0,0.665,Toxin
pep1668,0.655,0,0,0.655,Toxin
pep1669,0.659,0,0,0.659,Toxin
pep167,0.876,0,0,0.876,Toxin
pep1670,0.656,0,0,0.656,Toxin
pep1671,0.64,0,0,0.64,Toxin
pep1672,0.61,0,0,0.61,Toxin
pep1673,0.908,0,0,0.908,Toxin
pep1674,0.914,0,0,0.914,Toxin
pep1675,0.858,0,0,0.858,Toxin
pep1676,0.834,0,0,0.834,Toxin
pep1677,0.791,0,0,0.791,Toxin
pep1678,0.763,0,0,0.763,Toxin
pep1679,0.74,0,0,0.74,Toxin
pep168,0.872,0,0,0.872,Toxin
pep1680,0.717,0,0,0.717,Toxin
pep1681,0.834,0,0,0.834,Toxin
pep1682,0.828,0,0,0.828,Toxin
pep1683,0.817,0,0,0.817,Toxin
pep1684,0.799,0,0,0.799,Toxin
pep1685,0.741,0,0,0.741,Toxin
pep1686,0.702,0,0,0.702,Toxin
pep1687,0.678,0,0,0.678,Toxin
pep1688,0.675,0,0,0.675,Toxin
pep1689,0.653,0,0,0.653,Toxin
pep169,0.857,0,0,0.857,Toxin
pep1690,0.665,0,0,0.665,Toxin
pep1691,0.534,0,0,0.534,Non-Toxin
pep1692,0.527,0,0,0.527,Non-Toxin
pep1693,0.513,0,0,0.513,Non-Toxin
pep1694,0.565,0,0,0.565,Non-Toxin
pep1695,0.571,0,0,0.571,Non-Toxin
pep1696,0.574,0,0,0.574,Non-Toxin
pep1697,0.758,0,0,0.758,Toxin
pep1698,0.725,0,0,0.725,Toxin
pep1699,0.717,0,0,0.717,Toxin
pep17,0.622,0,0,0.622,Toxin
pep170,0.859,0,0,0.859,Toxin
